TransactionNo,Items,DateTime,Daypart,DayType
1837,Medialuna,21-11-2016 14:57,Afternoon,Weekday
1837,Bread,21-11-2016 14:57,Afternoon,Weekday
1838,Alfajores,21-11-2016 15:23,Afternoon,Weekday
1839,Coffee,21-11-2016 15:24,Afternoon,Weekday
1839,Coffee,21-11-2016 15:24,Afternoon,Weekday
1840,Cookies,21-11-2016 15:35,Afternoon,Weekday
1840,My-5 Fruit Shoot,21-11-2016 15:35,Afternoon,Weekday
1840,Coffee,21-11-2016 15:35,Afternoon,Weekday
1840,Keeping It Local,21-11-2016 15:35,Afternoon,Weekday
1841,Hot chocolate,21-11-2016 15:47,Afternoon,Weekday
1841,Hot chocolate,21-11-2016 15:47,Afternoon,Weekday
1841,Bread,21-11-2016 15:47,Afternoon,Weekday
1841,Alfajores,21-11-2016 15:47,Afternoon,Weekday
1842,Bread,21-11-2016 16:00,Afternoon,Weekday
1843,Farm House,21-11-2016 16:11,Afternoon,Weekday
1844,Coffee,21-11-2016 16:18,Afternoon,Weekday
1844,Juice,21-11-2016 16:18,Afternoon,Weekday
1844,Pastry,21-11-2016 16:18,Afternoon,Weekday
1845,Cookies,21-11-2016 16:26,Afternoon,Weekday
1846,Brownie,21-11-2016 16:27,Afternoon,Weekday
1847,Coffee,22-11-2016 08:06,Morning,Weekday
1847,Medialuna,22-11-2016 08:06,Morning,Weekday
1848,Keeping It Local,22-11-2016 09:07,Morning,Weekday
1848,Coffee,22-11-2016 09:07,Morning,Weekday
1849,Tea,22-11-2016 09:33,Morning,Weekday
1850,Tea,22-11-2016 09:42,Morning,Weekday
1850,Medialuna,22-11-2016 09:42,Morning,Weekday
1851,Scandinavian,22-11-2016 09:59,Morning,Weekday
1851,Bread,22-11-2016 09:59,Morning,Weekday
1852,Scandinavian,22-11-2016 10:01,Morning,Weekday
1852,Bread,22-11-2016 10:01,Morning,Weekday
1853,Pastry,22-11-2016 10:08,Morning,Weekday
1853,Keeping It Local,22-11-2016 10:08,Morning,Weekday
1853,Coffee,22-11-2016 10:08,Morning,Weekday
1853,Hot chocolate,22-11-2016 10:08,Morning,Weekday
1854,Bread,22-11-2016 10:21,Morning,Weekday
1855,Coffee,22-11-2016 10:25,Morning,Weekday
1856,Bread,22-11-2016 10:28,Morning,Weekday
1857,Coffee,22-11-2016 10:29,Morning,Weekday
1857,Cookies,22-11-2016 10:29,Morning,Weekday
1858,Coffee,22-11-2016 10:34,Morning,Weekday
1858,Coffee,22-11-2016 10:34,Morning,Weekday
1858,Pastry,22-11-2016 10:34,Morning,Weekday
1859,Tea,22-11-2016 11:05,Morning,Weekday
1860,Coffee,22-11-2016 11:57,Morning,Weekday
1860,Brownie,22-11-2016 11:57,Morning,Weekday
1860,Bread,22-11-2016 11:57,Morning,Weekday
1861,Sandwich,22-11-2016 12:15,Afternoon,Weekday
1861,Coke,22-11-2016 12:15,Afternoon,Weekday
1862,Cake,22-11-2016 12:34,Afternoon,Weekday
1862,Bread,22-11-2016 12:34,Afternoon,Weekday
1862,Tea,22-11-2016 12:34,Afternoon,Weekday
1862,Medialuna,22-11-2016 12:34,Afternoon,Weekday
1863,Bread,22-11-2016 12:35,Afternoon,Weekday
1864,Coffee,22-11-2016 12:40,Afternoon,Weekday
1864,Medialuna,22-11-2016 12:40,Afternoon,Weekday
1864,Brownie,22-11-2016 12:40,Afternoon,Weekday
1865,Bread,22-11-2016 12:41,Afternoon,Weekday
1866,Coffee,22-11-2016 13:05,Afternoon,Weekday
1867,Medialuna,22-11-2016 13:07,Afternoon,Weekday
1868,Coffee,22-11-2016 13:17,Afternoon,Weekday
1868,Scandinavian,22-11-2016 13:17,Afternoon,Weekday
1868,Medialuna,22-11-2016 13:17,Afternoon,Weekday
1869,Tea,22-11-2016 13:26,Afternoon,Weekday
1869,Brownie,22-11-2016 13:26,Afternoon,Weekday
1870,Coffee,22-11-2016 13:34,Afternoon,Weekday
1870,Pastry,22-11-2016 13:34,Afternoon,Weekday
1871,Coffee,22-11-2016 13:47,Afternoon,Weekday
1872,Fudge,22-11-2016 13:59,Afternoon,Weekday
1872,Cake,22-11-2016 13:59,Afternoon,Weekday
1872,Coffee,22-11-2016 13:59,Afternoon,Weekday
1872,Tea,22-11-2016 13:59,Afternoon,Weekday
1873,Bread,22-11-2016 14:12,Afternoon,Weekday
1874,Coffee,22-11-2016 14:22,Afternoon,Weekday
1874,Cake,22-11-2016 14:22,Afternoon,Weekday
1875,Sandwich,22-11-2016 14:42,Afternoon,Weekday
1875,Coffee,22-11-2016 14:42,Afternoon,Weekday
1875,Coffee,22-11-2016 14:42,Afternoon,Weekday
1875,Tea,22-11-2016 14:42,Afternoon,Weekday
1875,Brownie,22-11-2016 14:42,Afternoon,Weekday
1875,Cake,22-11-2016 14:42,Afternoon,Weekday
1876,Coffee,22-11-2016 15:02,Afternoon,Weekday
1876,Alfajores,22-11-2016 15:02,Afternoon,Weekday
1876,Coffee,22-11-2016 15:02,Afternoon,Weekday
1876,Cake,22-11-2016 15:02,Afternoon,Weekday
1877,Coffee,22-11-2016 15:08,Afternoon,Weekday
1877,Coffee,22-11-2016 15:08,Afternoon,Weekday
1878,Mineral water,22-11-2016 15:17,Afternoon,Weekday
1879,Coffee,22-11-2016 15:25,Afternoon,Weekday
1879,Cookies,22-11-2016 15:25,Afternoon,Weekday
1880,Bread,22-11-2016 15:29,Afternoon,Weekday
1880,Cake,22-11-2016 15:29,Afternoon,Weekday
1881,Bread,22-11-2016 15:39,Afternoon,Weekday
1882,Coffee,22-11-2016 15:40,Afternoon,Weekday
1885,Tea,22-11-2016 16:36,Afternoon,Weekday
1885,Brownie,22-11-2016 16:36,Afternoon,Weekday
1885,Cake,22-11-2016 16:36,Afternoon,Weekday
1886,Hot chocolate,22-11-2016 16:39,Afternoon,Weekday
1886,Hot chocolate,22-11-2016 16:39,Afternoon,Weekday
1886,Medialuna,22-11-2016 16:39,Afternoon,Weekday
1887,Hot chocolate,22-11-2016 16:39,Afternoon,Weekday
1888,Coffee,22-11-2016 17:10,Evening,Weekday
1888,Bread,22-11-2016 17:10,Evening,Weekday
1889,Cake,22-11-2016 17:18,Evening,Weekday
1889,Coffee,22-11-2016 17:18,Evening,Weekday
1890,Coffee,23-11-2016 08:11,Morning,Weekday
1890,Cake,23-11-2016 08:11,Morning,Weekday
1891,Hot chocolate,23-11-2016 09:05,Morning,Weekday
1891,Medialuna,23-11-2016 09:05,Morning,Weekday
1891,Coffee,23-11-2016 09:05,Morning,Weekday
1892,Hot chocolate,23-11-2016 09:06,Morning,Weekday
1892,Medialuna,23-11-2016 09:06,Morning,Weekday
1892,Coffee,23-11-2016 09:06,Morning,Weekday
1893,Coffee,23-11-2016 09:07,Morning,Weekday
1893,Hot chocolate,23-11-2016 09:07,Morning,Weekday
1893,Medialuna,23-11-2016 09:07,Morning,Weekday
1894,Coffee,23-11-2016 09:54,Morning,Weekday
1894,Keeping It Local,23-11-2016 09:54,Morning,Weekday
1894,Bread,23-11-2016 09:54,Morning,Weekday
1895,Coffee,23-11-2016 10:06,Morning,Weekday
1896,Coffee,23-11-2016 10:11,Morning,Weekday
1897,Coffee,23-11-2016 10:15,Morning,Weekday
1898,Coffee,23-11-2016 10:19,Morning,Weekday
1898,Bread,23-11-2016 10:19,Morning,Weekday
1899,Coffee,23-11-2016 10:22,Morning,Weekday
1899,Sandwich,23-11-2016 10:22,Morning,Weekday
1900,Bread,23-11-2016 10:33,Morning,Weekday
1900,Keeping It Local,23-11-2016 10:33,Morning,Weekday
1900,Cake,23-11-2016 10:33,Morning,Weekday
1901,Coffee,23-11-2016 10:50,Morning,Weekday
1902,Brownie,23-11-2016 11:12,Morning,Weekday
1902,Cookies,23-11-2016 11:12,Morning,Weekday
1903,Bread,23-11-2016 11:34,Morning,Weekday
1904,Juice,23-11-2016 11:42,Morning,Weekday
1904,Bread,23-11-2016 11:42,Morning,Weekday
1905,Coffee,23-11-2016 11:50,Morning,Weekday
1905,Cookies,23-11-2016 11:50,Morning,Weekday
1906,Coffee,23-11-2016 11:50,Morning,Weekday
1907,Coffee,23-11-2016 12:24,Afternoon,Weekday
1907,Medialuna,23-11-2016 12:24,Afternoon,Weekday
1907,Cookies,23-11-2016 12:24,Afternoon,Weekday
1907,Tea,23-11-2016 12:24,Afternoon,Weekday
1908,Tea,23-11-2016 12:35,Afternoon,Weekday
1908,Cookies,23-11-2016 12:35,Afternoon,Weekday
1909,Mineral water,23-11-2016 12:42,Afternoon,Weekday
1910,Coffee,23-11-2016 12:49,Afternoon,Weekday
1910,Bread,23-11-2016 12:49,Afternoon,Weekday
1910,Tea,23-11-2016 12:49,Afternoon,Weekday
1910,Pastry,23-11-2016 12:49,Afternoon,Weekday
1910,Tiffin,23-11-2016 12:49,Afternoon,Weekday
1910,Cake,23-11-2016 12:49,Afternoon,Weekday
1911,Coffee,23-11-2016 13:04,Afternoon,Weekday
1912,Cookies,23-11-2016 13:13,Afternoon,Weekday
1913,Sandwich,23-11-2016 13:25,Afternoon,Weekday
1914,Coffee,23-11-2016 13:26,Afternoon,Weekday
1915,Tea,23-11-2016 13:40,Afternoon,Weekday
1915,Sandwich,23-11-2016 13:40,Afternoon,Weekday
1916,Jam,23-11-2016 13:51,Afternoon,Weekday
1917,Brownie,23-11-2016 13:55,Afternoon,Weekday
1917,Tea,23-11-2016 13:55,Afternoon,Weekday
1919,Bread,23-11-2016 14:07,Afternoon,Weekday
1920,Bread,23-11-2016 14:22,Afternoon,Weekday
1920,Olum & polenta,23-11-2016 14:22,Afternoon,Weekday
1921,Bread,23-11-2016 14:52,Afternoon,Weekday
1922,Polenta,23-11-2016 14:53,Afternoon,Weekday
1922,Tea,23-11-2016 14:53,Afternoon,Weekday
1923,Coffee,23-11-2016 14:59,Afternoon,Weekday
1923,Sandwich,23-11-2016 14:59,Afternoon,Weekday
1924,Coffee,23-11-2016 15:00,Afternoon,Weekday
1925,Coffee,23-11-2016 15:05,Afternoon,Weekday
1925,Cake,23-11-2016 15:05,Afternoon,Weekday
1926,Tea,23-11-2016 15:09,Afternoon,Weekday
1926,Coffee,23-11-2016 15:09,Afternoon,Weekday
1926,Alfajores,23-11-2016 15:09,Afternoon,Weekday
1927,Coke,23-11-2016 15:23,Afternoon,Weekday
1928,Coffee,23-11-2016 15:44,Afternoon,Weekday
1929,Coffee,23-11-2016 16:00,Afternoon,Weekday
1930,Coffee,23-11-2016 16:14,Afternoon,Weekday
1930,Medialuna,23-11-2016 16:14,Afternoon,Weekday
1931,Cookies,23-11-2016 16:31,Afternoon,Weekday
1931,Bread,23-11-2016 16:31,Afternoon,Weekday
1932,Coffee,23-11-2016 16:36,Afternoon,Weekday
1933,Coffee,23-11-2016 17:00,Evening,Weekday
1934,Bread,23-11-2016 17:29,Evening,Weekday
1935,Bread,24-11-2016 08:41,Morning,Weekday
1936,Coffee,24-11-2016 09:08,Morning,Weekday
1937,Coffee,24-11-2016 09:10,Morning,Weekday
1938,Hot chocolate,24-11-2016 09:11,Morning,Weekday
1939,Pastry,24-11-2016 09:20,Morning,Weekday
1940,Coffee,24-11-2016 09:21,Morning,Weekday
1940,Keeping It Local,24-11-2016 09:21,Morning,Weekday
1941,Pastry,24-11-2016 09:24,Morning,Weekday
1941,Bread,24-11-2016 09:24,Morning,Weekday
1942,Bread,24-11-2016 09:26,Morning,Weekday
1942,Keeping It Local,24-11-2016 09:26,Morning,Weekday
1943,Pastry,24-11-2016 09:28,Morning,Weekday
1944,Hot chocolate,24-11-2016 09:30,Morning,Weekday
1945,Coffee,24-11-2016 09:31,Morning,Weekday
1945,Pastry,24-11-2016 09:31,Morning,Weekday
1946,Bread,24-11-2016 09:43,Morning,Weekday
1946,Medialuna,24-11-2016 09:43,Morning,Weekday
1947,Medialuna,24-11-2016 09:53,Morning,Weekday
1947,Medialuna,24-11-2016 09:53,Morning,Weekday
1947,Pastry,24-11-2016 09:53,Morning,Weekday
1947,Alfajores,24-11-2016 09:53,Morning,Weekday
1948,Coffee,24-11-2016 09:55,Morning,Weekday
1949,Coffee,24-11-2016 10:02,Morning,Weekday
1950,Tea,24-11-2016 10:05,Morning,Weekday
1950,Cake,24-11-2016 10:05,Morning,Weekday
1951,Coffee,24-11-2016 10:06,Morning,Weekday
1951,Bread,24-11-2016 10:06,Morning,Weekday
1952,Coffee,24-11-2016 10:07,Morning,Weekday
1953,Bread,24-11-2016 10:13,Morning,Weekday
1953,Tea,24-11-2016 10:13,Morning,Weekday
1953,Cake,24-11-2016 10:13,Morning,Weekday
1954,Bread,24-11-2016 10:18,Morning,Weekday
1954,Bread,24-11-2016 10:18,Morning,Weekday
1954,Coffee,24-11-2016 10:18,Morning,Weekday
1955,Coffee,24-11-2016 10:23,Morning,Weekday
1955,Alfajores,24-11-2016 10:23,Morning,Weekday
1956,Coffee,24-11-2016 10:25,Morning,Weekday
1957,Bread,24-11-2016 10:45,Morning,Weekday
1957,Cookies,24-11-2016 10:45,Morning,Weekday
1958,Bread,24-11-2016 10:48,Morning,Weekday
1958,Sandwich,24-11-2016 10:48,Morning,Weekday
1958,Tea,24-11-2016 10:48,Morning,Weekday
1959,Bread,24-11-2016 10:51,Morning,Weekday
1960,Tea,24-11-2016 10:59,Morning,Weekday
1960,Coffee,24-11-2016 10:59,Morning,Weekday
1960,Cake,24-11-2016 10:59,Morning,Weekday
1961,Bread,24-11-2016 11:03,Morning,Weekday
1962,Hot chocolate,24-11-2016 11:05,Morning,Weekday
1962,Brownie,24-11-2016 11:05,Morning,Weekday
1963,Bread,24-11-2016 11:34,Morning,Weekday
1964,Tea,24-11-2016 11:39,Morning,Weekday
1964,Coffee,24-11-2016 11:39,Morning,Weekday
1965,Coffee,24-11-2016 11:46,Morning,Weekday
1965,Cake,24-11-2016 11:46,Morning,Weekday
1966,The Nomad,24-11-2016 11:57,Morning,Weekday
1966,Bread,24-11-2016 11:57,Morning,Weekday
1966,Tea,24-11-2016 11:57,Morning,Weekday
1967,Coffee,24-11-2016 12:05,Afternoon,Weekday
1967,Smoothies,24-11-2016 12:05,Afternoon,Weekday
1968,Bread,24-11-2016 12:18,Afternoon,Weekday
1969,Bread,24-11-2016 12:20,Afternoon,Weekday
1970,Coffee,24-11-2016 12:35,Afternoon,Weekday
1970,Bread,24-11-2016 12:35,Afternoon,Weekday
1971,Coffee,24-11-2016 12:54,Afternoon,Weekday
1971,Cake,24-11-2016 12:54,Afternoon,Weekday
1972,Fudge,24-11-2016 12:57,Afternoon,Weekday
1972,Coffee,24-11-2016 12:57,Afternoon,Weekday
1972,Coffee,24-11-2016 12:57,Afternoon,Weekday
1972,Sandwich,24-11-2016 12:57,Afternoon,Weekday
1973,Brownie,24-11-2016 13:12,Afternoon,Weekday
1974,Bread,24-11-2016 13:23,Afternoon,Weekday
1974,Sandwich,24-11-2016 13:23,Afternoon,Weekday
1975,Coffee,24-11-2016 13:28,Afternoon,Weekday
1976,Bread,24-11-2016 13:29,Afternoon,Weekday
1976,Brownie,24-11-2016 13:29,Afternoon,Weekday
1977,Sandwich,24-11-2016 13:31,Afternoon,Weekday
1978,Coffee,24-11-2016 13:39,Afternoon,Weekday
1978,Sandwich,24-11-2016 13:39,Afternoon,Weekday
1978,Hearty & Seasonal,24-11-2016 13:39,Afternoon,Weekday
1979,Coffee,24-11-2016 13:58,Afternoon,Weekday
1980,Tea,24-11-2016 13:58,Afternoon,Weekday
1980,Cake,24-11-2016 13:58,Afternoon,Weekday
1981,Coffee,24-11-2016 14:18,Afternoon,Weekday
1981,Bread,24-11-2016 14:18,Afternoon,Weekday
1982,Coffee,24-11-2016 14:19,Afternoon,Weekday
1982,Sandwich,24-11-2016 14:19,Afternoon,Weekday
1983,Coffee,24-11-2016 14:32,Afternoon,Weekday
1984,Cake,24-11-2016 14:35,Afternoon,Weekday
1985,Coffee,24-11-2016 14:52,Afternoon,Weekday
1985,Alfajores,24-11-2016 14:52,Afternoon,Weekday
1986,Coffee,24-11-2016 14:53,Afternoon,Weekday
1986,Cake,24-11-2016 14:53,Afternoon,Weekday
1987,Tea,24-11-2016 14:58,Afternoon,Weekday
1987,Tea,24-11-2016 14:58,Afternoon,Weekday
1988,Bread,24-11-2016 15:17,Afternoon,Weekday
1989,Tea,24-11-2016 15:30,Afternoon,Weekday
1989,Cake,24-11-2016 15:30,Afternoon,Weekday
1990,Brownie,24-11-2016 15:33,Afternoon,Weekday
1990,Alfajores,24-11-2016 15:33,Afternoon,Weekday
1991,Hack the stack,24-11-2016 16:00,Afternoon,Weekday
1991,Art Tray,24-11-2016 16:00,Afternoon,Weekday
1991,Coffee,24-11-2016 16:00,Afternoon,Weekday
1992,Tea,24-11-2016 16:09,Afternoon,Weekday
1993,Coffee,24-11-2016 16:32,Afternoon,Weekday
1993,Cake,24-11-2016 16:32,Afternoon,Weekday
1994,Coffee,24-11-2016 16:49,Afternoon,Weekday
1994,Coke,24-11-2016 16:49,Afternoon,Weekday
1995,Hack the stack,24-11-2016 17:02,Evening,Weekday
1995,My-5 Fruit Shoot,24-11-2016 17:02,Evening,Weekday
1995,Tea,24-11-2016 17:02,Evening,Weekday
1995,Art Tray,24-11-2016 17:02,Evening,Weekday
1996,Ella's Kitchen Pouches,24-11-2016 17:10,Evening,Weekday
1997,Coffee,25-11-2016 08:08,Morning,Weekday
1997,Medialuna,25-11-2016 08:08,Morning,Weekday
1998,Coffee,25-11-2016 08:52,Morning,Weekday
1999,Coffee,25-11-2016 09:04,Morning,Weekday
1999,Coffee,25-11-2016 09:04,Morning,Weekday
2000,Coffee,25-11-2016 09:09,Morning,Weekday
2000,Bread,25-11-2016 09:09,Morning,Weekday
2001,Coffee,25-11-2016 09:10,Morning,Weekday
2001,Medialuna,25-11-2016 09:10,Morning,Weekday
2002,Coffee,25-11-2016 09:21,Morning,Weekday
2003,Coffee,25-11-2016 09:29,Morning,Weekday
2004,Coffee,25-11-2016 09:31,Morning,Weekday
2004,Pastry,25-11-2016 09:31,Morning,Weekday
2004,Bread,25-11-2016 09:31,Morning,Weekday
2005,Bread,25-11-2016 09:35,Morning,Weekday
2005,Coffee,25-11-2016 09:35,Morning,Weekday
2006,Bread,25-11-2016 09:36,Morning,Weekday
2007,Keeping It Local,25-11-2016 09:44,Morning,Weekday
2007,Coffee,25-11-2016 09:44,Morning,Weekday
2007,Bread,25-11-2016 09:44,Morning,Weekday
2008,Coffee,25-11-2016 09:50,Morning,Weekday
2009,Coffee,25-11-2016 09:51,Morning,Weekday
2009,Coffee,25-11-2016 09:51,Morning,Weekday
2010,Keeping It Local,25-11-2016 09:55,Morning,Weekday
2010,Tea,25-11-2016 09:55,Morning,Weekday
2010,Brownie,25-11-2016 09:55,Morning,Weekday
2010,Bread,25-11-2016 09:55,Morning,Weekday
2011,Coffee,25-11-2016 09:57,Morning,Weekday
2011,Pastry,25-11-2016 09:57,Morning,Weekday
2012,Bread,25-11-2016 09:59,Morning,Weekday
2013,Coffee,25-11-2016 10:05,Morning,Weekday
2013,Cake,25-11-2016 10:05,Morning,Weekday
2014,Coffee,25-11-2016 10:13,Morning,Weekday
2014,Keeping It Local,25-11-2016 10:13,Morning,Weekday
2015,Coffee,25-11-2016 10:15,Morning,Weekday
2016,Bread,25-11-2016 10:28,Morning,Weekday
2016,Medialuna,25-11-2016 10:28,Morning,Weekday
2017,Bread,25-11-2016 10:38,Morning,Weekday
2017,Focaccia,25-11-2016 10:38,Morning,Weekday
2018,Medialuna,25-11-2016 10:41,Morning,Weekday
2018,Coffee,25-11-2016 10:41,Morning,Weekday
2019,Bread,25-11-2016 10:44,Morning,Weekday
2020,Coffee,25-11-2016 10:49,Morning,Weekday
2020,Coffee,25-11-2016 10:49,Morning,Weekday
2021,Coffee,25-11-2016 10:59,Morning,Weekday
2022,Bread,25-11-2016 11:00,Morning,Weekday
2023,Farm House,25-11-2016 11:05,Morning,Weekday
2024,Coffee,25-11-2016 11:06,Morning,Weekday
2024,Pastry,25-11-2016 11:06,Morning,Weekday
2025,Cookies,25-11-2016 11:39,Morning,Weekday
2025,Juice,25-11-2016 11:39,Morning,Weekday
2025,Tea,25-11-2016 11:39,Morning,Weekday
2025,Alfajores,25-11-2016 11:39,Morning,Weekday
2026,Coffee,25-11-2016 11:40,Morning,Weekday
2026,Alfajores,25-11-2016 11:40,Morning,Weekday
2027,Coffee,25-11-2016 11:48,Morning,Weekday
2027,Sandwich,25-11-2016 11:48,Morning,Weekday
2028,Coffee,25-11-2016 12:09,Afternoon,Weekday
2029,Coffee,25-11-2016 12:10,Afternoon,Weekday
2029,Coffee,25-11-2016 12:10,Afternoon,Weekday
2030,Bread,25-11-2016 12:11,Afternoon,Weekday
2031,Coffee,25-11-2016 12:12,Afternoon,Weekday
2031,Bread,25-11-2016 12:12,Afternoon,Weekday
2033,Coffee,25-11-2016 12:21,Afternoon,Weekday
2034,Tea,25-11-2016 12:27,Afternoon,Weekday
2035,Sandwich,25-11-2016 12:28,Afternoon,Weekday
2035,Bread,25-11-2016 12:28,Afternoon,Weekday
2036,Tea,25-11-2016 12:42,Afternoon,Weekday
2036,Art Tray,25-11-2016 12:42,Afternoon,Weekday
2037,Bread,25-11-2016 12:44,Afternoon,Weekday
2038,Coffee,25-11-2016 12:52,Afternoon,Weekday
2038,Cake,25-11-2016 12:52,Afternoon,Weekday
2039,Mineral water,25-11-2016 12:55,Afternoon,Weekday
2039,Coffee,25-11-2016 12:55,Afternoon,Weekday
2040,Mineral water,25-11-2016 12:56,Afternoon,Weekday
2041,Tartine,25-11-2016 12:58,Afternoon,Weekday
2042,Coffee,25-11-2016 13:02,Afternoon,Weekday
2043,Bread,25-11-2016 13:04,Afternoon,Weekday
2043,Coffee,25-11-2016 13:04,Afternoon,Weekday
2044,Bread,25-11-2016 13:07,Afternoon,Weekday
2045,Hot chocolate,25-11-2016 13:12,Afternoon,Weekday
2045,Bread,25-11-2016 13:12,Afternoon,Weekday
2045,Sandwich,25-11-2016 13:12,Afternoon,Weekday
2048,Juice,25-11-2016 13:38,Afternoon,Weekday
2049,Bread,25-11-2016 13:40,Afternoon,Weekday
2050,Mineral water,25-11-2016 13:57,Afternoon,Weekday
2051,Sandwich,25-11-2016 14:13,Afternoon,Weekday
2051,Bread,25-11-2016 14:13,Afternoon,Weekday
2051,Jam,25-11-2016 14:13,Afternoon,Weekday
2052,Coffee,25-11-2016 14:14,Afternoon,Weekday
2052,Sandwich,25-11-2016 14:14,Afternoon,Weekday
2052,Bread,25-11-2016 14:14,Afternoon,Weekday
2053,Tea,25-11-2016 14:32,Afternoon,Weekday
2054,Tea,25-11-2016 14:33,Afternoon,Weekday
2055,Bread,25-11-2016 14:48,Afternoon,Weekday
2055,Pastry,25-11-2016 14:48,Afternoon,Weekday
2057,Coffee,25-11-2016 15:31,Afternoon,Weekday
2057,Tea,25-11-2016 15:31,Afternoon,Weekday
2058,Bread,25-11-2016 15:31,Afternoon,Weekday
2058,Brownie,25-11-2016 15:31,Afternoon,Weekday
2059,Alfajores,25-11-2016 15:53,Afternoon,Weekday
2059,Alfajores,25-11-2016 15:53,Afternoon,Weekday
2059,Bread,25-11-2016 15:53,Afternoon,Weekday
2061,Coffee,25-11-2016 16:02,Afternoon,Weekday
2061,Medialuna,25-11-2016 16:02,Afternoon,Weekday
2062,Medialuna,25-11-2016 16:07,Afternoon,Weekday
2063,Coffee,25-11-2016 16:16,Afternoon,Weekday
2063,Bread,25-11-2016 16:16,Afternoon,Weekday
2063,Pastry,25-11-2016 16:16,Afternoon,Weekday
2063,Medialuna,25-11-2016 16:16,Afternoon,Weekday
2065,Tea,25-11-2016 17:10,Evening,Weekday
2065,Alfajores,25-11-2016 17:10,Evening,Weekday
2065,Cake,25-11-2016 17:10,Evening,Weekday
2066,Tea,25-11-2016 17:12,Evening,Weekday
2066,Brownie,25-11-2016 17:12,Evening,Weekday
2066,Alfajores,25-11-2016 17:12,Evening,Weekday
2066,Pastry,25-11-2016 17:12,Evening,Weekday
2066,Bread,25-11-2016 17:12,Evening,Weekday
2067,Medialuna,25-11-2016 17:15,Evening,Weekday
2067,Pastry,25-11-2016 17:15,Evening,Weekday
2068,Brownie,25-11-2016 17:19,Evening,Weekday
2069,Bread,26-11-2016 08:29,Morning,Weekend
2070,Coffee,26-11-2016 08:47,Morning,Weekend
2071,Bread,26-11-2016 08:50,Morning,Weekend
2071,Coffee,26-11-2016 08:50,Morning,Weekend
2071,Bread,26-11-2016 08:50,Morning,Weekend
2072,Bread,26-11-2016 09:03,Morning,Weekend
2073,Bread,26-11-2016 09:15,Morning,Weekend
2073,Coffee,26-11-2016 09:15,Morning,Weekend
2073,Medialuna,26-11-2016 09:15,Morning,Weekend
2074,Bread,26-11-2016 09:27,Morning,Weekend
2075,Bread,26-11-2016 09:28,Morning,Weekend
2076,Pastry,26-11-2016 09:32,Morning,Weekend
2077,Bread,26-11-2016 09:52,Morning,Weekend
2078,Farm House,26-11-2016 09:55,Morning,Weekend
2079,Medialuna,26-11-2016 09:57,Morning,Weekend
2079,Scandinavian,26-11-2016 09:57,Morning,Weekend
2079,Coffee,26-11-2016 09:57,Morning,Weekend
2080,Coffee,26-11-2016 10:05,Morning,Weekend
2081,Coffee,26-11-2016 10:08,Morning,Weekend
2082,Bread,26-11-2016 10:18,Morning,Weekend
2082,Medialuna,26-11-2016 10:18,Morning,Weekend
2083,Cake,26-11-2016 10:20,Morning,Weekend
2084,Muffin,26-11-2016 10:22,Morning,Weekend
2084,Coffee,26-11-2016 10:22,Morning,Weekend
2085,Bread,26-11-2016 10:23,Morning,Weekend
2086,Scandinavian,26-11-2016 10:24,Morning,Weekend
2087,Muffin,26-11-2016 10:27,Morning,Weekend
2088,Scandinavian,26-11-2016 10:30,Morning,Weekend
2089,Coffee,26-11-2016 10:31,Morning,Weekend
2090,Bread,26-11-2016 10:32,Morning,Weekend
2091,Bread,26-11-2016 10:33,Morning,Weekend
2092,Coffee,26-11-2016 10:35,Morning,Weekend
2092,Medialuna,26-11-2016 10:35,Morning,Weekend
2093,Bread,26-11-2016 10:36,Morning,Weekend
2094,Medialuna,26-11-2016 10:40,Morning,Weekend
2094,Bread,26-11-2016 10:40,Morning,Weekend
2094,Tea,26-11-2016 10:40,Morning,Weekend
2094,Coffee,26-11-2016 10:40,Morning,Weekend
2095,Bread,26-11-2016 10:42,Morning,Weekend
2096,Cake,26-11-2016 10:47,Morning,Weekend
2096,Muffin,26-11-2016 10:47,Morning,Weekend
2096,Muffin,26-11-2016 10:47,Morning,Weekend
2096,Jam,26-11-2016 10:47,Morning,Weekend
2097,Bread,26-11-2016 10:48,Morning,Weekend
2097,Pastry,26-11-2016 10:48,Morning,Weekend
2098,Coffee,26-11-2016 10:51,Morning,Weekend
2099,Coffee,26-11-2016 10:56,Morning,Weekend
2100,Scandinavian,26-11-2016 10:57,Morning,Weekend
